,label,pca1,pca2
1904,1,1.411384079,-0.978538733
1905,1,1.274154091,-0.398904078
1906,1,-1.332511375,-1.21138967
1907,1,-4.726789377,-3.459760746
1908,1,2.012901697,-0.106648079
1909,1,-0.076802099,1.900769641
1910,1,-2.510056293,-2.487886443
1911,1,-4.589849109,-2.191237217
1912,1,-1.063051601,-1.408243183
1913,1,1.767571938,-0.191132346
1914,1,-0.787008026,-2.289830447
1915,1,-3.835956498,2.093799792
1916,1,-5.087099132,-0.660889765
1917,1,1.865275012,0.641897818
1918,1,0.881438043,0.075317683
1919,1,-3.075578963,-1.259453261
1920,1,-4.251142676,-3.403589376
1921,1,-0.833645708,-2.415378465
1922,1,0.08523581,-0.371570787
1923,1,2.285304362,-0.255969864
1924,1,-4.400953595,-4.204277168
1925,1,-5.377643128,-2.65292977
1926,1,-1.436183435,-1.293574464
1927,1,-1.394706371,-1.312353327
1928,1,1.0001028,3.027120179
1929,1,-1.157922134,-2.078366575
1930,1,-5.073273443,-0.667149386
1931,1,-1.730171147,4.139251027
1932,1,-4.982033579,-2.951259626
1933,1,1.163817156,-0.440911041
1934,1,1.263757394,-0.229992835
1935,1,1.405415093,-0.227693363
1936,1,-0.546361248,1.097881279
1937,1,1.248894033,2.582163969
1938,1,1.012732353,3.025945015
1939,1,1.175222399,-0.534757687
1940,1,-2.254812091,-2.996387563
1941,1,-1.628574272,-0.179810001
1942,1,-1.21347788,-0.965044603
1943,1,0.044452698,2.434780518
1944,1,0.640327487,-0.723750556
1945,1,-0.13598769,1.805489629
1946,1,-0.962821577,-1.515525024
1947,1,-4.959862656,-2.972383983
1948,1,-1.10926336,-0.656182757
1949,1,-0.849203021,-2.390794104
1950,1,-4.618262249,-3.917968615
1951,1,-3.46409191,-4.083496109
1952,1,-2.998402351,-1.700948237
1953,1,-3.763202776,-3.604135367
1954,1,-3.184743568,-1.126603246
1955,1,-3.280226034,0.416780795
1956,1,0.80595285,-0.032626637
1957,1,-4.619975364,-3.30199252
1958,1,-2.507400789,-2.231045732
1959,1,-4.300499119,-3.824786024
1960,1,-4.453277095,-2.837115853
1961,1,1.827499817,-0.058603665
1962,1,-4.588135994,-2.807213312
1963,1,1.279314708,-0.254577197
1964,1,1.499384409,2.810975117
1965,1,-1.3521865,-1.455368696
1966,1,-4.408823648,-4.260801525
1967,1,1.056443226,0.196184512
1968,1,-0.960195694,-0.99709425
1969,1,0.94017492,2.894591498
1970,1,0.953995476,0.2066712
1971,1,2.059959627,0.216895635
1972,1,-4.38978273,-3.125956325
1973,1,-2.762013012,-1.887769321
1974,1,1.407682209,-0.259258386
1975,1,-1.240782976,0.989666339
1976,1,-1.238867263,-0.520533125
1977,1,-3.778995977,-3.612006835
1978,1,-0.921344513,-1.534303887
1979,1,-3.053426551,-1.878228973
1980,1,-1.846444604,0.718389793
1981,1,0.902815667,3.181933748
1982,1,-1.259716274,3.290474541
1983,1,-1.686996735,0.863840983
1984,1,-3.921470531,-3.008521466
1985,1,-1.375988156,-0.922622819
1986,1,0.860511604,-1.340942937
1987,1,-0.825332973,1.332397244
1988,1,-4.338260644,-4.705756504
1989,1,-0.52362612,-0.83433946
1990,1,-4.314324807,-3.818526403
1991,1,-2.316198085,-2.524492107
1992,1,2.229804193,0.193435582
1993,1,-2.499530736,-2.174521375
1994,1,1.674712516,0.545615351
1995,1,-5.089466559,-2.836734351
1996,1,-0.894381956,-1.652734895
1997,1,-1.379149057,-1.336937688
1998,1,1.082362977,0.20199001
1999,1,0.99424823,0.095220854
2000,1,-5.332852586,-2.34862394
2001,1,-3.633598874,-3.739784999
2002,1,1.09792029,0.177405649
2003,1,-5.757845137,-2.019450102
2004,1,-4.675932269,-0.983803982
2005,1,-2.289152992,3.03484925
2006,1,-2.473785567,-2.106054704
2007,1,1.269611964,2.701906489
2008,1,0.202198068,-0.282405331
2009,1,-4.378508557,-3.816185808
2010,1,1.493529839,-0.120924207
2011,1,0.098526008,-0.364590125
2012,1,-4.237316988,-3.409848997
2013,1,0.862987228,-0.075989861
2014,1,0.440062247,2.136450662
2015,1,-0.658640525,-2.294511637
2016,1,0.858445101,3.024820706
2017,1,-2.595942353,4.065051685
2018,1,-2.530045488,3.446734995
2019,1,-0.967982195,-1.659851906
2020,1,-3.885555592,-3.139667877
2021,1,-1.271141656,-0.778985683
2022,1,-4.236374599,-2.537032192
2023,1,0.865880729,0.099902044
2024,1,-3.691291226,-3.762665756
2025,1,-1.38691987,-0.649595671
2026,1,-1.213732202,-1.942331868
2027,1,-0.890015769,-1.137299899
2028,1,1.849717698,0.666482179
2029,1,-1.247613106,3.255760227
2030,1,-3.789521534,-3.925371902
2031,1,2.188327128,0.212214445
2032,1,-4.848990434,-4.211792655
2033,1,-3.247672407,-0.65757974
2034,1,-4.332637394,-2.685607249
2035,1,-0.720835521,-2.395475294
2036,1,0.980958032,0.088240192
2037,1,-0.74263746,-2.132717405
2038,1,0.40270706,-1.143576738
2039,1,-4.570701944,-4.38360445
2040,1,-4.528825872,-4.086952276
2041,1,-1.297483493,-0.818579333
2042,1,1.323685274,-0.097464155
2043,1,0.653617685,-0.716769893
2044,1,-0.738459337,1.99487271
2045,1,-4.134091084,3.738342965
2046,1,-3.570905923,-4.241264335
2047,1,1.619945253,0.557413551
2048,1,-2.906455078,-1.298415041
2049,1,-0.694019777,-1.778622518
2050,1,0.528176993,2.243219818
2051,1,-1.895358114,4.672164038
2052,1,-0.956576952,-1.753698552
2053,1,-1.676600039,0.69492974
2054,1,-4.199121544,-2.511351817
2055,1,0.151018259,2.692857218
2056,1,-4.108119243,-2.959106414
2057,1,-2.701665155,-1.608047853
2058,1,-1.760596974,0.856723972
2059,1,-2.713070898,4.203752842
2060,1,0.834591853,-1.346748435
2061,1,-0.477551199,-1.496065556
2062,1,-0.828485091,-2.271051584
2063,1,-0.888048256,-1.12316881
2064,1,-0.267364595,1.804487174
2065,1,-4.176082754,-2.665245055
2066,1,-1.929382467,-3.15451177
2067,1,-0.537451809,-0.828079839
2068,1,-0.705278207,-2.420059655
2069,1,-1.383858208,-0.979147176
2070,1,-1.448135594,-0.796548259
2071,1,-1.37003252,-0.985406797
2072,1,-4.632087938,-3.911708994
2073,1,-4.7332787,-2.049327964
2074,1,-2.453609168,0.436597482
2075,1,-1.518164391,3.915813015
2076,1,-0.975753008,-0.972509889
2077,1,-4.444801749,-3.635766192
2078,1,0.878962419,-1.189635393
2079,1,-3.39218036,-4.242026498
2080,1,1.45802176,-0.852990714
2081,1,-1.671439422,0.839256622
2082,1,-1.496078978,-0.026163093
2083,1,-3.943877342,-3.019852938
2084,1,0.308347688,-1.012172365
2085,1,0.248419808,-1.144701046
2086,1,2.106597309,0.342443654
2087,1,-2.910697599,-1.851607158
2088,1,-0.864164218,-1.760269262
2089,1,-1.994151813,-1.765664394
2090,1,-3.055139666,-1.262252878
2091,1,0.669834692,2.24551929
2092,1,0.012263298,5.239600819
2093,1,1.442350031,2.854338341
2094,1,0.928075725,0.200865701
2095,1,-2.718146348,-1.858628943
2096,1,-0.592489338,-1.935541061
2097,1,-1.255209267,-1.923553005
2098,1,-1.731690903,1.339505512
2099,1,1.386964278,-0.379000907
2100,1,-2.7260164,-1.915153299
2101,1,-2.127198781,-2.864525399
2102,1,-4.532270613,-3.452651442
2103,1,-2.398873661,-2.689253601
2104,1,-5.068006706,-2.818925444
2105,1,-4.601961682,-2.800953691
2106,1,-2.321463147,-2.24152752
2107,1,-3.889084461,-3.754322271
2108,1,-4.94172436,-3.745713319
2109,1,-2.538365643,-2.541611182
2110,1,-5.004671709,-3.874341166
2111,1,-3.721303625,-3.589126078
2112,1,-5.171123337,-1.299609931
2113,1,-0.85033853,-1.766528883
2114,1,-2.361371706,-2.524048606
2115,1,-3.044614109,-0.948887811
2116,1,-4.833816199,-3.931627687
2117,1,-1.257315968,-0.785245304
2118,1,-1.192655504,-1.27259355
2119,1,-4.239030103,-2.793872903
2120,1,-1.962317416,-3.456679296
2121,1,-0.219499408,-2.559301103
2122,1,-3.163283715,-1.10879434
2123,1,-4.370601518,-2.672354359
2124,1,-4.821320547,-3.626660543
2125,1,-3.727206165,-3.631519345
2126,1,-2.850349743,-1.57188569
2127,1,-0.914367014,-1.444405345
2128,1,-3.98382552,1.834565377
2129,1,-3.250843033,0.385936812
2130,1,-0.910686386,-2.046250351
2131,1,1.207416968,2.600942832
2132,1,-4.022127606,-2.493789241
2133,1,-1.143528346,-0.647123519
2134,1,-5.07564087,-2.842993972
2135,1,-3.584477213,-3.60489753
2136,1,-4.595217962,-3.581279289
2137,1,-3.982072785,-3.918350118
2138,1,-0.974404461,-0.686085299
2139,1,-5.306369055,-3.136818012
2140,1,-4.747459994,-4.368711198
2141,1,-4.052635789,-3.473395138
2142,1,-2.244032136,-2.052915312
2143,1,-0.646223584,-2.211802525
2144,1,-2.479730902,-1.64591362
2145,1,-1.091106554,-0.831860738
2146,1,-1.303527726,-0.033184878
2147,1,-0.126284946,-1.150994057
2148,1,-3.481469546,-4.410247996
2149,1,-5.568464511,-0.982955335
2150,1,-4.338847427,-3.252930455
2151,1,-3.440223658,-0.650557955
2152,1,-4.115734897,-2.385523587
2153,1,-2.283753421,-2.884887593
2154,1,-0.77842698,-1.925059272
2155,1,-2.5734098,-2.030122075
2156,1,-1.060141699,-0.521295288
2157,1,-4.206991597,-2.567876174
2158,1,-4.81079499,-3.313295476
2159,1,-4.24518704,-3.466373354
2160,1,-4.647541461,-2.214117974
2161,1,-2.30526637,-2.797519254
2162,1,-2.969019349,-1.731792219
2163,1,-4.191875955,-2.673116523
2164,1,-3.95770303,-3.013593317
2165,1,-0.515312725,-2.377036036
2166,1,-4.157567568,-4.692387579
2167,1,-3.00430489,-1.743341504
2168,1,-1.534255911,-0.327008919
2169,1,-2.192496721,-2.702535006
2170,1,-2.792025411,-1.714229642
2171,1,-1.301814611,-0.649160972
2172,1,-1.286257298,-0.673745334
2173,1,-1.169611216,-0.935904225
2174,1,-0.585875728,-1.932081057
2175,1,-2.820334761,-1.767954382
2176,1,-5.391468817,-2.646670148
2177,1,-1.755940477,-3.469960702
2178,1,-3.218510557,0.185769081
2179,1,-3.995644075,-3.281983313
2180,1,-4.700937826,-4.082730109
2181,1,-4.109832358,-2.343130319
2182,1,-2.678237789,-1.576107858
2183,1,-4.899825209,-3.73070403
2184,1,-3.42639797,-0.656817576
2185,1,-2.904723453,-1.316739781
2186,1,-2.639896083,-2.38469264
2187,1,-0.924512074,-2.03999073
2188,1,-5.286640827,-3.100684366
2189,1,-4.020414491,-3.109765335
2190,1,-4.368634005,-2.65822327
2191,1,-5.220631816,-3.301608023
2192,1,1.53975158,-0.983219923
2193,1,-4.152198715,-3.302345507
2194,1,-2.988747576,-1.767925865
2195,1,-0.564179987,-1.881816321
2196,1,-1.434309906,-0.80280788
2197,1,-4.19016284,-3.289092617
2198,1,-0.781488641,-1.595507768
2199,1,-2.228729221,-2.707606857
2200,1,-1.632229473,0.852042782
2201,1,-4.995859268,-2.945000005
2202,1,-5.208136165,-2.99664088
2203,1,-3.245959292,-1.273555834
2204,1,-4.677261559,-3.911265493
2205,1,-3.483201171,-4.391923256
2206,1,-4.132470488,-3.26621186
2207,1,-5.494730882,-2.471426866
2208,1,-4.661704245,-3.935849854
2209,1,-4.425710998,-3.924990399
2210,1,0.711710967,2.645048875
2211,1,-2.588948603,-1.40788636
2212,1,-1.089393439,-1.447836833
2213,1,-2.268637779,-2.990127942
2214,1,-2.407200386,-2.07673751
2215,1,-4.797352381,-3.014805767
2216,1,-4.801594901,-3.567997884
2217,1,-2.664412101,-1.582367479
2218,1,-1.106663867,-0.807276377
2219,1,-4.943437475,-3.129737224
2220,1,-4.336293131,-4.691625415
2221,1,-2.626070395,-2.390952261
2222,1,-0.221231033,-2.540976363
2223,1,-3.98441788,-3.137149314
2224,1,-5.073909245,-2.861318712
2225,1,-2.447363342,-2.989365779
2226,1,-0.601049963,-2.212246026
2227,1,0.546627808,2.394527362
2228,1,-3.068965354,-1.255993257
2229,1,-2.702607544,-2.480864658
2230,1,-2.035942081,-2.682172812
2231,1,-4.749427507,-4.382842287
2232,1,-2.156581783,-2.833681417
2233,1,-2.091202169,-2.891909378
2234,1,-2.782370637,-1.781207271
2235,1,-2.266670266,-2.975996853
2236,1,-2.314849538,-2.238067517
2237,1,1.843057131,-0.083188027
2238,1,0.690764101,3.510120875
2239,1,-2.716433233,-2.474605037
2240,1,-4.422649336,-4.254541904
2241,1,-5.566732886,-1.001280075
2242,1,-4.08861389,-2.848359805
2243,1,-0.513345212,-2.362904947
2244,1,-1.068954141,-1.45063645
2245,1,-1.362162468,-0.92888244
2246,1,-2.380858548,-2.03714386
2247,1,0.792071983,-1.203733066
2248,1,-4.228504546,-2.480507835
2249,1,-1.166166476,-1.57020506
2250,1,-4.192507935,-2.507891814
2251,1,-5.479173568,-2.496011227
2252,1,2.300861675,-0.280554225
2253,1,-2.212936019,-2.699735389
2254,1,-4.857700237,-3.294527235
2255,1,-2.725633322,-2.219902629
2256,1,-3.677447027,-3.171274023
2257,1,-4.881376504,-3.465991851
2258,1,-3.376387158,-4.23415503
2259,1,-0.783201756,-0.979531673
2260,1,0.876068918,-1.365527298
2261,1,-5.151781928,-3.130586908
2262,1,-1.562565261,-0.380733658
2263,1,-4.24527232,-4.541728657
2264,1,-4.919553437,-3.766837676
2265,1,-1.120489555,-0.801016756
2266,1,1.041579865,3.008341316
2267,1,-2.83823717,-0.962169217
2268,1,-2.180933027,-3.140786864
2269,1,-2.579312339,-2.072515343
2270,1,-0.678226576,-1.77075105
2271,1,0.114083321,-0.389174486
2272,1,-1.091360952,-1.461967922
2273,1,-4.058591424,-3.410611161
2274,1,-1.354475207,-1.009991158
2275,1,-3.780709092,-2.99603074
2276,1,-4.344749967,-3.295323722
2277,1,-4.740615065,-3.453501125
2278,1,-0.608046651,-1.910956699
2279,1,-4.772211899,-3.598841866
2280,1,-3.198569256,-1.120343625
2281,1,-4.129560586,-2.379263966
2282,1,-2.299310734,-2.860303232
2283,1,-1.368300895,-1.003731537
2284,1,-2.657166512,-1.744132184
2285,1,-2.015345748,1.580746205
2286,1,-5.004653199,-3.276689812
2287,1,-2.686107842,-1.632632214
2288,1,-2.058335564,-1.763323799
2289,1,-4.45499021,-2.221139759
2290,1,-4.603674797,-2.184977596
2291,1,-1.326165856,-0.956266419
2292,1,-0.306968272,-2.376186353
2293,1,-2.517926346,-2.544410799
2294,1,-2.593138028,-2.066255722
2295,1,-0.594534523,1.965607159
2296,1,-2.037909595,-2.696303902
2297,1,-1.025016573,-1.616488681
2298,1,-5.083564019,-2.794341083
2299,1,-2.534813696,-2.208599674
2300,1,-1.843645228,-3.319301781
2301,1,-4.520999221,-2.020216102
2302,1,-4.530557498,-4.068627536
2303,1,-4.955550048,-3.739453698
2304,1,-5.099992115,-3.150099418
2305,1,-0.602763078,-1.596269931
2306,1,-2.62841549,-1.609751457
2307,1,-2.359658591,-3.1400247
2308,1,-0.989172538,-1.552642483
2309,1,-4.724821864,-3.445629657
2310,1,-4.826352304,-3.288711115
2311,1,-1.891688527,0.272166763
2312,1,-2.508730825,-1.919818968
2313,1,-3.658356276,-3.46049823
2314,1,-5.02636745,-3.924605902
2315,1,-5.278699168,-2.5516859
2316,1,-2.167107339,-3.147046485
2317,1,-4.943673363,-3.162193054
2318,1,-2.375197394,-2.517788984
2319,1,-0.872490942,-1.147753171
2320,1,-5.107915264,-3.10144653
2321,1,-4.642613494,-4.225074061
2322,1,-2.920280767,-1.29215542
2323,1,-4.957517562,-3.753584787
2324,1,-3.847845866,-3.78302795
2325,1,-4.456338757,-2.507564349
2326,1,-4.980301954,-2.969584366
2327,1,-3.642798963,-3.485082591
2328,1,-5.135988727,-3.12271544
2329,1,-4.568734431,-4.369473361
2330,1,-5.471250419,-2.544664116
2331,1,-5.288353942,-2.484708272
2332,1,-1.299451006,-0.832710422
2333,1,-3.655294614,-3.790049734
2334,1,-3.741031853,-3.625259724
2335,1,-5.138588219,-2.971621819
2336,1,-2.230460846,-2.689282117
2337,1,-3.555348609,-4.265848696
2338,1,-5.00372932,-3.001524361
2339,1,-0.408498712,-2.21926781
2340,1,-3.570651525,-3.611157151
2341,1,-3.997611589,-3.296114402
2342,1,-3.56893841,-4.227133246
2343,1,-4.623527312,-3.635004029
2344,1,-2.331736888,-1.902256391
2345,1,-4.326734854,-2.643213981
2346,1,1.267344848,2.733471513
2347,1,-4.944305343,-2.996968344
2348,1,0.894519733,-1.214219754
2349,1,-4.212947232,-2.505092196
2350,1,-4.482997192,-4.534263372
2351,1,-4.662106581,-0.990063603
2352,1,-1.177481269,-0.992428581
2353,1,-5.048519863,-3.30583019
2354,1,-5.152413908,-2.965362198
2355,1,-1.261505392,-1.443614665
2356,1,-1.346605154,-0.953466802
2357,1,-2.594851142,-1.450279627
2358,1,-0.731960823,-2.047012514
2359,1,-1.046316011,-0.527554909
2360,1,-0.623585454,-1.288720984
2361,1,-3.089404652,-1.25319364
2362,1,-4.340560542,-2.63695436
2363,1,-1.122457069,-0.815147845
2364,1,-5.012541762,-3.930865523
2365,1,-3.183011943,-1.144927986
2366,1,-0.824949147,-2.211040361
2367,1,0.625464126,2.088406248
2368,1,-1.363875583,-0.312906346
2369,1,-5.56358077,-2.642447981
2370,1,-5.149814415,-3.116455819
2371,1,-2.656085377,-2.194883569
2372,1,-1.64239996,-0.17355038
2373,1,-3.959434656,-2.995268577
2374,1,-2.509113904,-1.615069637
2375,1,-4.74011602,-0.981463387
2376,1,-5.549755082,-2.648707602
2377,1,0.172820199,2.430099329
2378,1,-0.702384706,-2.24416775
2379,1,-2.990479202,-1.749601125
2380,1,-1.6483025,-0.215943648
2381,1,-1.518717108,-0.949244634
2382,1,-1.263218507,-0.827638571
2383,1,-4.631984148,-2.238702336
2384,1,-4.812526616,-3.294970736
2385,1,-0.324501174,2.345055601
2386,1,-5.176765152,-3.272467645
2387,1,1.614784636,0.41308667
2388,1,-1.334349729,1.022850916
2389,1,-2.137472521,-2.52525427
2390,1,-0.786753704,-1.312543182
2391,1,-3.192666717,-1.077950358
2392,1,-3.981818387,-3.288242934
2393,1,-4.83687786,-3.602076182
2394,1,-4.02961458,-2.855062927
2395,1,-4.624114095,-2.182177979
2396,1,-4.439451407,-2.843375475
2397,1,-1.036968731,-1.119462476
2398,1,-3.998243568,-3.130889693
2399,1,-0.838774836,-2.20478074
2400,1,-1.745516591,1.345765133
2401,1,-1.0036562,-1.612626843
2402,1,-2.984576662,-1.707207858
2403,1,-4.541318942,-4.414448433
2404,1,-2.519256382,-2.233184035
2405,1,-4.446533374,-3.617441452
2406,1,-4.414779283,-4.198017547
2407,1,-4.264381581,-4.850155805
2408,1,-4.825946146,-3.87510333
2409,1,-1.042871271,-1.161855744
2410,1,-2.553922957,-2.517026821
2411,1,-2.409167899,-2.090868599
2412,1,-2.317911199,-1.908516012
2413,1,-1.000104252,-1.279615335
2414,1,-3.850907528,-3.453476445
2415,1,-2.74290375,-1.579342174
2416,1,-5.054181017,-2.825185066
2417,1,-4.447120157,-2.164615402
2418,1,-3.006018005,-1.12736541
2419,1,-3.169186255,-1.151187607
2420,1,-4.322111837,-2.372242181
2421,1,-2.679969415,-1.557783117
2422,1,-3.000115466,-1.084972142
2423,1,-0.779757016,-1.613832508
2424,1,-3.497026859,-4.385663635
2425,1,-3.015231107,-0.979731793
2426,1,0.289625795,2.980960736
2427,1,-3.67046885,-4.070214703
2428,1,-5.485076108,-2.538404495
2429,1,-5.237519166,-2.965796897
2430,1,-3.904200102,-3.649081922
2431,1,-0.997042591,-1.609166839
2432,1,-4.809464954,-3.62452224
2433,1,-0.707609578,-1.739907068
2434,1,-2.896871911,-1.857866779
2435,1,-4.127847471,-2.99524006
2436,1,-2.491843475,-2.255630093
2437,1,-3.834020178,-3.789287571
2438,1,-2.990460691,-1.151949771
2439,1,-4.029208422,-3.441455143
2440,1,-3.498739974,-3.769687541
2441,1,-4.850703549,-3.595816561
2442,1,-1.11877644,-1.416992851
2443,1,-0.914406633,3.692534054
2444,1,-4.178050267,-2.679376144
2445,1,-2.20041987,-2.653882118
2446,1,-5.486807733,-2.520079754
2447,1,-2.335288835,-2.235267899
2448,1,-2.818367248,-1.753823293
2449,1,-1.017481888,-1.606367222
2450,1,-2.226761707,-2.693475768
2451,1,-4.439536686,-3.918730778
2452,1,1.512789023,-0.864788915
2453,1,-0.840487951,-1.588804646
2454,1,-2.46118903,-2.983106158
2455,1,-2.906072,-1.603164371
2456,1,-0.578005675,-1.8755567
2457,1,-2.142756094,-2.839941038
2458,1,-3.455780972,-0.625973594
2459,1,-4.145709393,-4.712778289
2460,1,-5.13795624,-3.136846529
2461,1,-2.552191332,-2.535351561
2462,1,-1.183436904,-0.929644604
2463,1,-3.9837859,-3.302374023
2464,1,-3.955735517,-2.999462228
2465,1,-3.247690917,-1.255231094
2466,1,-2.752116853,-1.431708557
2467,1,-2.252844578,-2.982256474
2468,1,-4.470164445,-2.501304728
2469,1,-5.094089576,-3.107706151
2470,1,-2.88918465,-1.938975497
2471,1,-2.493575101,-2.237305353
2472,1,-5.744019448,-2.025709723
2473,1,-4.338006246,-4.075649321
2474,1,-2.051735283,-2.69004428
2475,1,-0.308935785,-2.390317442
2476,1,-5.294256482,-2.527101539
2477,1,-4.260725843,-2.844137638
2478,1,0.307912352,-0.372187886
2479,1,0.81903454,-1.322164074
2480,1,-4.519286106,-2.636192197
2481,1,-1.189593842,-1.602145055
2482,1,-4.659772084,-0.606396311
2483,1,-5.044967915,-2.972818682
2484,1,-2.710477597,-2.537389015
2485,1,-2.158294898,-2.217705323
2486,1,-4.138373027,-3.308605128
2487,1,0.568429748,2.131769473
2488,1,-2.557852486,-2.054706436
2489,1,-0.846149105,-1.108159521
2490,1,-0.58893739,-1.602529552
2491,1,-0.770556927,-1.868534916
2492,1,-0.912399501,-1.430274256
2493,1,-4.339973759,-4.08978041
2494,1,-2.804137984,-2.323946116
2495,1,-2.373868104,0.409672526
2496,1,-3.869998279,-3.164252238
2497,1,-5.018497397,-3.868081545
2498,1,-0.587224275,-2.218505647
2499,1,-2.712190712,-1.92141292
2500,1,1.046740482,3.152668197
2501,1,1.305234459,-0.248771698
2502,1,-5.223693478,-2.972056518
2503,1,-1.223309949,-0.545117486
2504,1,-2.120585171,-2.861065396
2505,1,-3.477917598,-4.077236488
2506,1,-1.855503403,-3.29891107
2507,1,-5.136224614,-3.155171269
2508,1,-4.855987122,-3.910503329
2509,1,-5.385513181,-2.709454126
2510,1,-0.499755411,-2.401620397
2511,1,-4.231446631,-4.547988278
2512,1,-3.70785574,2.191581665
2513,1,-4.454607131,-2.525889089
2514,1,-2.314466459,-2.542816847
2515,1,-4.267339453,-2.847597642
2516,1,-2.992192317,-1.133625031
2517,1,-5.106202149,-3.717422624
2518,1,-0.136729978,1.768240961
2519,1,-3.672181964,-3.454238609
2520,1,-2.533100581,-2.824575768
2521,1,-1.13757271,-0.709907496
2522,1,-3.083449016,-1.315977618
2523,1,-1.377701271,-0.306646725
2524,1,-0.51702584,-1.761059942
2525,1,-1.020926629,-0.972066388
2526,1,-3.777028464,-3.597875746
2527,1,-4.871525925,-3.288267614
2528,1,-2.643340824,-1.750391805
2529,1,-2.421026074,-2.070477889
2530,1,-0.503200151,-1.767319563
2531,1,-4.656439182,-4.21881444
2532,1,-1.208194307,-0.650357835
2533,1,0.507484545,3.754914361
2534,1,-4.246517077,-3.155146589
2535,1,-4.395584743,-2.814235096
2536,1,-0.490020015,2.611851645
2537,1,-0.632397896,-2.218062146
2538,1,-1.175768154,-1.608404676
2539,1,-0.667450128,3.004215643
2540,1,-1.718720698,1.256253557
2541,1,-4.0886324,-3.44601116
2542,1,-2.577580714,-2.090840083
2543,1,-3.765170289,-3.618266456
2544,1,-4.76496631,-3.760606571
2545,1,-0.766314406,-1.315342799
2546,1,-1.300082986,-0.667485713
2547,1,-4.546350699,-4.076499004
2548,1,-2.790312296,-2.330205737
2549,1,-5.064077176,-3.281245829
2550,1,-4.52690176,-2.06260937
2551,1,-3.097274704,-1.309717997
2552,1,-3.941909829,-3.005721849
2553,1,-1.454038133,-0.838941527
2554,1,-2.918567652,-1.908131515
2555,1,-3.852620643,-2.837500351
2556,1,-4.494560886,-4.096011514
2557,1,-4.292728835,-2.403086164
2558,1,-0.501232638,-1.753188474
2559,1,-4.540727448,-2.056349749
2560,1,-0.421534805,4.854635563
2561,1,-4.368869893,-2.6906791
2562,1,-4.14374188,-4.6986472
2563,1,-1.317353415,-0.026925257
2564,1,-1.17709819,-1.297177912
2565,1,-4.763253195,-4.376582666
2566,1,-3.561459511,0.844929123
2567,1,-0.733928336,-2.061143603
2568,1,-2.820966741,-1.602729672
2569,1,-4.45361419,-4.565107354
2570,1,-2.121933718,-3.147489986
2571,1,-3.443771322,0.924352228
2572,1,-4.811178069,-3.008546146
2573,1,-2.986289777,-1.091231763
2574,1,-2.898585026,-1.241890685
2575,1,-1.034752317,-0.965806767
2576,1,-3.849558981,-3.167051855
2577,1,-1.385571323,-0.363171081
2578,1,-3.261516605,-1.248971473
2579,1,-0.819665574,-1.896353593
2580,1,-0.718135134,-2.053272135
2581,1,-2.386761088,-2.079537127
2582,1,-0.749043978,-1.955903254
2583,1,-1.371362557,-0.674180032
2584,1,-4.974346318,-3.032368343
2585,1,-2.123646833,-2.531513891
2586,1,-4.702650941,-3.466754014
2587,1,-4.330924279,-3.301583343
2588,1,-5.317295272,-2.373208302
2589,1,-2.758019392,-1.474101825
2590,1,-2.611586733,-2.3309679
2591,1,-0.695497005,-1.130190594
2592,1,-2.746455698,-1.912353682
2593,1,-4.796969302,-3.319555097
2594,1,0.529180286,3.805179096
2595,1,-1.033039202,-1.581782861
2596,1,-5.154127023,-2.349386104
2597,1,-0.972691346,-1.302061393
2598,1,-0.79531433,-1.589248147
2599,1,-5.006384824,-3.258365072
2600,1,-4.281165141,-2.841338021
2601,1,-1.711249849,-0.344571495
2602,1,-1.457482874,-0.204640692
2603,1,-4.761285682,-4.362451577
2604,1,-1.129702658,-0.65338314
2605,1,1.043603716,2.816439033
2606,1,-2.034228967,-3.298148907
2607,1,-1.480521664,-0.050747454
2608,1,-0.926479587,-2.054121819
2609,1,-0.764601291,-1.931318893
2610,1,-2.354375017,-2.825337932
2611,1,-4.322448933,-4.100233682
2612,1,-4.220817285,-2.561616553
2613,1,-1.3156403,-0.642901351
2614,1,-2.974921888,-1.774185486
2615,1,-4.959230677,-3.137608692
2616,1,-1.964030531,-2.840703202
2617,1,-3.841688928,-3.110527499
2618,1,-4.652910314,-3.604160046
2619,1,-2.874700988,-1.878991136
2620,1,-4.549940551,-1.908716132
2621,1,-0.394673024,-2.225527431
2622,1,-1.166955712,-0.679063514
2623,1,-4.717721386,-2.073912325
2624,1,-2.449708437,-2.208164975
2625,1,-4.795639266,-3.630781861
2626,1,-2.144469209,-2.223964944
2627,1,0.960953889,1.41673195
2628,1,-0.765931328,-1.620092129
2629,1,-5.346678274,-2.342364319
2630,1,-1.250781556,-1.341618878
2631,1,-4.966476266,-2.975843987
2632,1,-0.515058327,-1.746928853
2633,1,-4.930479654,-3.003227965
2634,1,-4.252269008,-4.240439331
2635,1,-2.176939408,-2.727119367
2636,1,-0.865877333,-1.144293167
2637,1,-1.044602896,-1.143531004
2638,1,-1.029045582,-1.168115365
2639,1,-3.249404032,-0.639254999
2640,1,-4.974933101,-1.579542294
2641,1,-1.841677715,-3.305170691
2642,1,-4.469171504,-4.540522993
2643,1,-4.768556162,-1.592823699
2644,1,-4.633801052,-3.295732899
2645,1,-4.03424018,-3.103505714
2646,1,-2.982845037,-1.725532598
2647,1,0.871735299,3.031801369
2648,1,-2.495288216,-1.621329259
2649,1,-4.796226049,-2.177955812
